STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19210701,3086,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,76,0,0,0,0,0,247,0,0,0,0,0,389,0,0,150,0,0,351,0,0,214,0,0,283,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19210801,1536,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,696,0,0,0,0,0,1341,0,0,0,0,0,339,0,0,111,0,0,294,0,0,170,0,0,232,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19210901,1343,0,0,36,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,881,0,0,0,0,0,1968,0,0,0,0,0,333,0,0,72,0,0,283,0,0,170,0,0,227,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19211001,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,508,0,0,0,0,0,1037,0,0,0,0,0,267,0,0,11,0,0,197,0,0,73,0,0,135,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19211101,0,0,0,3583,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,6,0,0,3,0,0,490,0,0,102,0,0,2047,0,0,102,0,0,178,0,0,-39,0,0,108,0,0,20,0,0,64,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19211201,0,0,0,5181,0,0,0,0,0,3,0,0,0,0,0,23,0,0,3,0,0,1,0,0,0,0,0,203,0,0,25,0,0,316,0,0,50,0,0,156,0,0,-83,0,0,50,0,0,-18,0,0,16,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220101,0,0,0,6728,0,0,0,0,0,12,0,0,3,0,0,30,0,0,4,0,0,1,0,0,1,0,0,361,0,0,127,1,1,544,0,0,191,0,0,144,0,0,-217,0,0,21,0,0,-89,0,0,-34,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220201,0,0,0,4967,0,0,0,0,0,5,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,107,0,0,25,0,0,288,0,0,51,0,0,211,0,0,-150,0,0,56,0,0,-45,0,0,6,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220301,0,0,0,3790,0,0,0,0,0,1,0,0,0,0,0,15,0,0,12,0,0,7,0,0,3,0,0,470,0,0,0,0,0,2156,0,0,25,0,0,233,0,0,-67,0,0,111,0,0,10,0,0,61,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220401,57,0,0,1830,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,4,0,0,2,0,0,318,0,0,0,0,0,1149,0,0,0,0,0,256,0,0,-6,0,0,182,0,0,66,0,0,124,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220501,649,0,0,144,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,147,0,0,0,0,0,386,0,0,0,0,0,322,0,0,78,0,0,260,0,0,139,0,0,199,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220601,1635,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,372,0,0,100,0,0,306,0,0,168,0,0,237,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220701,1907,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,135,0,0,0,0,0,205,0,0,0,0,0,350,0,0,111,0,0,303,0,0,186,0,0,245,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220801,1808,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,114,0,0,0,0,0,237,0,0,0,0,0,367,0,0,122,0,0,307,0,0,175,0,0,241,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19220901,1441,0,0,212,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,279,0,0,0,0,0,360,0,0,0,0,0,378,0,0,44,0,0,293,0,0,155,0,0,224,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19221001,386,0,0,1392,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,381,0,0,0,0,0,830,0,0,0,0,0,322,0,0,11,0,0,211,0,0,90,0,0,151,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19221101,0,0,0,3226,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,2,0,0,2,0,0,305,0,0,0,0,0,775,0,0,0,0,0,206,0,0,-50,0,0,116,0,0,35,0,0,75,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19221201,0,0,0,5503,0,0,0,0,0,6,0,0,2,0,0,24,0,0,7,0,0,2,0,0,0,0,0,203,0,0,152,0,0,627,0,0,152,0,0,161,0,0,-206,0,0,50,0,0,-39,0,0,6,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230101,0,0,0,5535,0,0,0,0,0,2,0,0,0,0,0,27,0,0,8,0,0,1,0,0,0,0,0,140,0,0,51,0,0,557,0,0,153,0,0,111,0,0,-122,0,0,41,0,0,-32,0,0,4,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230201,0,0,0,5921,0,0,0,0,0,12,0,0,1,0,0,24,0,0,6,0,0,1,0,0,1,0,0,445,0,0,51,0,0,736,0,0,127,0,0,78,0,0,-183,0,0,11,0,0,-68,0,0,-28,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230301,0,0,0,4456,0,0,0,0,0,2,0,0,0,0,0,23,0,0,7,0,0,4,0,0,0,0,0,234,0,0,51,0,0,895,0,0,51,0,0,183,0,0,-133,0,0,102,0,0,-23,0,0,39,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230401,18,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,0,0,180,0,0,0,0,0,541,0,0,0,0,0,272,0,0,-22,0,0,172,0,0,38,0,0,105,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230501,248,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,3,0,0,3,0,0,622,0,0,0,0,0,1844,0,0,0,1,1,311,0,0,-6,0,0,227,0,0,88,0,0,157,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230601,1689,0,0,110,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,168,0,0,0,1,1,397,0,0,0,1,1,383,0,0,83,0,0,302,0,0,169,0,0,236,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230701,1974,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,241,0,0,0,0,0,833,0,0,0,0,0,361,0,0,106,0,0,313,0,0,180,0,0,247,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230801,1582,0,0,89,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,1,0,0,318,0,0,0,0,0,1216,0,0,0,0,0,344,0,0,78,0,0,291,0,0,171,0,0,231,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19230901,752,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,262,0,0,0,0,0,686,0,0,0,0,0,317,0,0,28,0,0,259,0,0,139,0,0,199,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19231001,4,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,2,0,0,1,0,0,267,0,0,0,0,0,663,0,0,0,0,0,267,0,0,-44,0,0,176,0,0,56,0,0,116,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19231101,0,0,0,3588,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,1,0,0,0,0,0,152,0,0,0,0,0,353,0,0,0,0,0,167,0,0,-28,0,0,108,0,0,19,0,0,63,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19231201,0,0,0,4149,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,0,0,5,0,0,2,0,0,330,0,0,0,0,0,1495,0,0,0,0,0,156,0,0,-61,0,0,95,0,0,4,0,0,49,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240101,0,0,0,7179,0,0,0,0,0,14,0,0,6,0,0,27,0,0,5,0,0,3,0,0,0,0,0,229,0,0,127,0,0,587,0,0,203,0,0,78,0,0,-256,0,0,-1,0,0,-96,0,0,-49,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240201,0,0,0,5752,0,0,0,0,0,13,0,0,0,0,0,27,0,0,7,0,0,0,0,0,0,0,0,89,0,0,102,0,0,432,0,0,191,0,0,128,0,0,-133,0,0,20,0,0,-51,0,0,-15,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240301,0,0,0,4939,0,0,0,0,0,2,0,0,0,0,0,24,0,0,9,0,0,3,0,0,1,0,0,564,0,0,229,0,0,1182,0,0,431,0,0,183,0,0,-67,0,0,62,0,0,-15,0,0,24,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240401,9,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,4,0,0,1,0,0,452,0,0,51,0,0,1352,0,0,51,0,0,272,0,0,-44,0,0,181,0,0,53,0,0,117,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240501,68,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,1,0,0,254,0,0,0,0,0,1104,0,0,0,0,0,311,0,0,28,0,0,201,0,0,79,0,0,140,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240601,1089,0,0,87,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,2,0,0,300,0,0,0,0,0,1850,0,0,0,0,0,361,0,0,89,0,0,277,0,0,156,0,0,216,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240701,1584,0,0,60,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,114,0,0,0,0,0,338,0,0,0,0,0,350,0,0,94,0,0,293,0,0,171,0,0,232,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240801,1631,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,1,0,0,508,0,0,0,0,0,1176,0,0,0,0,0,378,0,0,100,0,0,299,0,0,171,0,0,235,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19240901,258,0,0,704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,2,0,0,838,0,0,0,0,0,1589,0,0,0,0,0,322,0,0,33,0,0,231,0,0,105,0,0,168,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19241001,134,0,0,953,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,97,0,0,0,0,0,158,0,0,0,0,0,283,0,0,-6,0,0,228,0,0,85,0,0,157,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19241101,15,0,0,3694,0,0,0,0,0,3,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,114,0,0,25,0,0,307,0,0,101,0,0,239,0,0,-78,0,0,110,0,0,11,0,0,60,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19241201,0,0,0,6625,0,0,0,0,0,15,0,0,5,0,0,25,0,0,10,0,0,7,0,0,4,0,0,546,0,0,152,0,0,2185,0,0,152,0,0,150,0,0,-272,0,0,13,0,0,-75,0,0,-31,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250101,0,4,4,5712,4,4,0,4,4,10,4,4,0,4,4,26,4,4,3,0,0,0,0,0,0,0,0,76,0,0,152,4,4,152,0,0,101,4,4,100,4,4,-161,4,4,19,4,4,-76,4,4,-29,4,4
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250201,0,0,0,4260,0,0,0,0,0,2,0,0,0,0,0,18,0,0,4,0,0,1,0,0,0,0,0,127,0,0,0,0,0,279,0,0,0,0,0,200,0,0,-150,0,0,81,0,0,-19,0,0,31,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250301,3,0,0,3724,0,0,0,0,0,1,0,0,1,0,0,15,0,0,8,0,0,4,0,0,2,0,0,414,0,0,76,0,0,1426,0,0,76,0,0,239,0,0,-183,0,0,125,0,0,1,0,0,63,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250401,230,0,0,1467,0,0,2,0,0,0,0,0,0,0,0,3,0,0,8,0,0,1,0,0,0,0,0,140,0,0,0,0,0,475,0,0,0,0,0,333,0,0,-56,0,0,215,0,0,69,0,0,142,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250501,344,0,0,1136,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,94,0,0,0,0,0,204,0,0,0,0,0,344,0,0,-6,0,0,234,0,0,81,0,0,157,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250601,1852,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,246,0,0,0,0,0,958,0,0,0,0,0,383,0,0,100,0,0,311,0,0,179,0,0,245,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250701,1882,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,1,0,0,305,0,0,0,0,0,1373,0,0,0,0,0,372,0,0,117,0,0,307,0,0,180,0,0,244,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250801,1750,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,183,0,0,0,0,0,625,0,0,0,0,0,350,0,0,122,0,0,306,0,0,172,0,0,239,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19250901,1531,0,0,101,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,4,0,0,368,0,0,0,1,1,1882,0,0,0,1,1,372,0,0,89,0,0,291,0,0,170,0,0,231,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19251001,57,0,0,3168,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,1,0,0,0,0,0,127,0,0,25,0,0,794,0,0,50,0,0,283,0,0,-67,0,0,125,0,0,40,0,0,83,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19251101,0,0,0,4114,0,0,0,0,0,2,0,0,0,0,0,18,0,0,8,0,0,2,0,0,2,0,0,356,0,0,0,0,0,1023,0,0,76,0,0,161,0,0,-72,0,0,94,0,0,-2,0,0,46,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19251201,0,0,0,6356,0,0,0,0,0,12,0,0,3,0,0,29,0,0,6,0,0,0,0,0,0,0,0,109,0,0,0,0,0,325,0,0,178,0,0,128,0,0,-217,0,0,17,0,0,-61,0,0,-22,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260101,0,0,0,6282,0,0,0,0,0,12,0,0,2,0,0,25,0,0,9,0,0,0,0,0,0,0,0,102,0,0,102,0,0,437,0,0,228,0,0,111,0,0,-194,0,0,20,0,0,-59,0,0,-20,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260201,0,0,0,4864,0,0,0,0,0,3,0,0,0,0,0,24,0,0,7,0,0,2,0,0,0,0,0,229,0,0,25,0,0,620,0,0,254,0,0,128,0,0,-94,0,0,49,0,0,-31,0,0,9,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260301,0,0,0,5301,0,0,0,0,0,7,0,0,0,0,0,23,0,0,13,0,0,2,0,0,0,0,0,216,0,0,51,0,0,751,0,0,240,0,0,239,0,0,-128,0,0,61,0,0,-37,0,0,12,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260401,20,0,0,3202,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,1,0,0,1,0,0,305,0,0,51,0,0,1178,0,0,178,0,0,289,0,0,-56,0,0,136,0,0,18,0,0,77,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260501,551,0,0,620,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,155,0,0,0,0,0,580,0,0,0,0,0,333,0,0,-17,0,0,255,0,0,106,0,0,181,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260601,799,0,0,118,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,229,0,0,0,0,0,539,0,0,0,0,0,350,0,0,78,0,0,269,0,0,143,0,0,206,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260701,2143,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,401,0,0,0,0,0,630,0,0,0,0,0,378,0,0,100,0,0,320,0,0,184,0,0,252,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260801,2082,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,838,0,0,0,0,0,2283,0,0,0,0,0,361,0,0,117,0,0,307,0,0,194,0,0,250,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19260901,838,0,0,503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,11,0,0,6,0,0,533,0,0,0,3,3,3303,0,0,0,3,3,311,0,0,0,0,0,242,0,0,147,0,0,194,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19261001,213,0,0,1811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,2,0,0,0,0,0,198,0,0,0,0,0,890,0,0,0,0,0,306,0,0,-11,0,0,178,0,0,85,0,0,131,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19261101,0,0,0,4246,0,0,0,0,0,5,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,102,0,0,0,0,0,242,0,0,76,0,0,189,0,0,-78,0,0,84,0,0,-1,0,0,41,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19261201,0,0,0,6200,0,0,0,0,0,11,0,0,0,0,0,26,0,0,10,0,0,1,0,0,0,0,0,152,0,0,203,0,0,540,0,0,253,0,0,128,0,0,-167,0,0,18,0,0,-52,0,0,-17,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270101,0,0,0,6510,0,0,0,0,0,12,0,0,2,0,0,27,0,0,9,0,0,1,0,0,0,0,0,178,0,0,356,0,0,572,0,0,407,0,0,89,0,0,-256,0,0,11,0,0,-65,0,0,-27,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270201,0,0,0,4027,0,0,0,0,0,1,0,0,0,0,0,19,0,0,4,0,0,2,0,0,1,0,0,284,0,0,0,0,0,602,0,0,25,0,0,161,0,0,-83,0,0,88,0,0,-10,0,0,39,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270301,0,0,0,3574,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,2,0,0,1,0,0,279,0,0,0,0,0,811,0,0,0,0,0,228,0,0,-67,0,0,115,0,0,21,0,0,68,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270401,68,0,0,2297,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,5,0,0,3,0,0,343,0,0,0,0,0,1714,0,0,25,0,0,267,0,0,-17,0,0,166,0,0,52,0,0,109,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270501,395,0,0,863,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,439,0,0,0,0,0,1855,0,0,0,0,0,333,0,0,33,0,0,222,0,0,114,0,0,168,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270601,828,0,0,242,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,254,0,0,0,0,0,651,0,0,0,0,0,367,0,0,61,0,0,268,0,0,137,0,0,203,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270701,1977,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,406,0,0,0,0,0,617,0,0,0,0,0,367,0,0,100,0,0,310,0,0,183,0,0,247,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270801,707,0,0,117,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,102,0,0,0,0,0,386,0,0,0,0,0,356,0,0,83,0,0,266,0,0,138,0,0,202,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19270901,1486,0,0,257,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,335,0,0,0,0,0,885,0,0,0,0,0,367,0,0,50,0,0,285,0,0,163,0,0,224,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19271001,273,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,457,0,0,0,0,0,810,0,0,0,0,0,294,0,0,17,0,0,221,0,0,93,0,0,157,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19271101,3,2,1,2657,2,1,0,2,1,0,2,1,0,0,0,12,0,0,10,0,0,5,0,0,1,0,0,615,0,0,76,0,0,1601,0,0,76,0,0,239,2,1,-67,0,0,146,2,1,28,0,0,88,2,1
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19271201,0,0,0,5788,0,0,0,0,0,6,0,0,0,0,0,23,0,0,9,0,0,2,0,0,1,0,0,262,0,0,102,0,0,844,0,0,127,0,0,161,0,0,-161,0,0,45,0,0,-52,0,0,-4,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280101,0,0,0,6229,0,0,0,0,0,9,0,0,4,0,0,24,0,0,4,0,0,2,0,0,0,0,0,241,0,0,127,1,1,472,0,0,75,0,0,156,0,0,-217,0,0,27,0,0,-63,0,0,-18,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280201,0,1,1,5124,1,1,0,1,1,7,1,1,0,0,0,24,0,0,9,0,0,2,0,0,0,0,0,203,0,0,127,0,0,698,0,0,127,0,0,111,1,1,-139,0,0,43,1,1,-43,0,0,0,1,1
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280301,0,0,0,4423,0,0,0,0,0,1,0,0,0,0,0,23,0,0,4,0,0,1,0,0,1,0,0,279,0,0,0,0,0,516,0,0,0,0,0,239,0,0,-117,0,0,89,0,0,-8,0,0,40,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280401,40,0,0,2822,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,1,0,0,1,0,0,267,0,0,0,0,0,517,0,0,0,0,0,250,0,0,-44,0,0,149,0,0,32,0,0,90,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280501,294,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,1,0,0,259,0,0,0,0,0,877,0,0,0,0,0,317,0,0,22,0,0,232,0,0,104,0,0,168,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280601,573,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,2,0,0,351,0,0,0,0,0,1875,0,0,0,0,0,300,0,0,50,0,0,248,0,0,138,0,0,193,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280701,2028,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,236,0,0,0,0,0,868,0,0,0,0,0,344,0,0,111,0,0,306,0,0,190,0,0,248,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280801,1817,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2,0,0,356,0,0,0,0,0,1150,0,0,0,0,0,356,0,0,117,0,0,302,0,0,181,0,0,242,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19280901,613,0,0,783,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,152,0,0,0,0,0,253,0,0,0,0,0,322,0,0,6,0,0,243,0,0,112,0,0,177,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19281001,310,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,0,0,0,157,0,0,0,0,0,439,0,0,0,0,0,317,0,0,-33,0,0,204,0,0,95,0,0,149,0,0
